GeoName,Year,DataValue,Unit,Multiplier
"Tulsa, OK",2014,636375,Number of persons,0
"Tulsa, OK",2015,647242,Number of persons,0
"Wagoner, OK",2004,62800,Number of persons,0
"Wagoner, OK",2005,64165,Number of persons,0
"Wagoner, OK",2006,66345,Number of persons,0
"Wagoner, OK",2007,68677,Number of persons,0
"Wagoner, OK",2008,70646,Number of persons,0
"Wagoner, OK",2009,72143,Number of persons,0
"Wagoner, OK",2010,73396,Number of persons,0
"Wagoner, OK",2011,73881,Number of persons,0
"Wagoner, OK",2012,74693,Number of persons,0
"Wagoner, OK",2013,75226,Number of persons,0
"Wagoner, OK",2014,75094,Number of persons,0
"Wagoner, OK",2015,76034,Number of persons,0
"Washington, OK",2004,48997,Number of persons,0
"Washington, OK",2005,48885,Number of persons,0
"Washington, OK",2006,49216,Number of persons,0
"Washington, OK",2007,50038,Number of persons,0
"Washington, OK",2008,50641,Number of persons,0
"Washington, OK",2009,50754,Number of persons,0
"Washington, OK",2010,51082,Number of persons,0
"Washington, OK",2011,51429,Number of persons,0
"Washington, OK",2012,51745,Number of persons,0
"Washington, OK",2013,51812,Number of persons,0
"Washington, OK",2014,52210,Number of persons,0
"Washington, OK",2015,52345,Number of persons,0
"Washita, OK",2004,11202,Number of persons,0
"Washita, OK",2005,11228,Number of persons,0
"Washita, OK",2006,11422,Number of persons,0
"Washita, OK",2007,11555,Number of persons,0
"Washita, OK",2008,11595,Number of persons,0
"Washita, OK",2009,11664,Number of persons,0
"Washita, OK",2010,11546,Number of persons,0
"Washita, OK",2011,11561,Number of persons,0
"Washita, OK",2012,11605,Number of persons,0
"Washita, OK",2013,11734,Number of persons,0
"Washita, OK",2014,11602,Number of persons,0
"Washita, OK",2015,11740,Number of persons,0
"Woods, OK",2004,8676,Number of persons,0
"Woods, OK",2005,8679,Number of persons,0
"Woods, OK",2006,8550,Number of persons,0
"Woods, OK",2007,8593,Number of persons,0
"Woods, OK",2008,8533,Number of persons,0
"Woods, OK",2009,8708,Number of persons,0
"Woods, OK",2010,8901,Number of persons,0
"Woods, OK",2011,8780,Number of persons,0
"Woods, OK",2012,8833,Number of persons,0
"Woods, OK",2013,8972,Number of persons,0
"Woods, OK",2014,9211,Number of persons,0
"Woods, OK",2015,9253,Number of persons,0
"Woodward, OK",2004,18935,Number of persons,0
"Woodward, OK",2005,19122,Number of persons,0
"Woodward, OK",2006,19341,Number of persons,0
"Woodward, OK",2007,19939,Number of persons,0
"Woodward, OK",2008,20120,Number of persons,0
"Woodward, OK",2009,20467,Number of persons,0
"Woodward, OK",2010,20011,Number of persons,0
"Woodward, OK",2011,20184,Number of persons,0
"Woodward, OK",2012,20811,Number of persons,0
"Woodward, OK",2013,21446,Number of persons,0
"Woodward, OK",2014,21806,Number of persons,0
"Woodward, OK",2015,21942,Number of persons,0
"Baker, OR",2009,16225,Number of persons,0
"Baker, OR",2010,16126,Number of persons,0
"Baker, OR",2011,16117,Number of persons,0
"Baker, OR",2012,16087,Number of persons,0
"Baker, OR",2013,16151,Number of persons,0
"Baker, OR",2014,16193,Number of persons,0
"Baker, OR",2015,16099,Number of persons,0
"Baker, OR",2004,16272,Number of persons,0
"Baker, OR",2005,16086,Number of persons,0
"Baker, OR",2006,16094,Number of persons,0
"Baker, OR",2007,16139,Number of persons,0
"Baker, OR",2008,16195,Number of persons,0
"Benton, OR",2005,80943,Number of persons,0
"Benton, OR",2004,80149,Number of persons,0
"Benton, OR",2015,89368,Number of persons,0
"Benton, OR",2014,88034,Number of persons,0
"Benton, OR",2013,86784,Number of persons,0
"Benton, OR",2012,87095,Number of persons,0
"Benton, OR",2011,86494,Number of persons,0
"Benton, OR",2010,85619,Number of persons,0
"Benton, OR",2009,85390,Number of persons,0
"Benton, OR",2008,84150,Number of persons,0
"Benton, OR",2007,83718,Number of persons,0
"Benton, OR",2006,81957,Number of persons,0
"Clackamas, OR",2004,355758,Number of persons,0
"Clackamas, OR",2005,359308,Number of persons,0
"Clackamas, OR",2006,363508,Number of persons,0
"Clackamas, OR",2007,366808,Number of persons,0
"Clackamas, OR",2008,371103,Number of persons,0
"Clackamas, OR",2009,374085,Number of persons,0
"Clackamas, OR",2010,376809,Number of persons,0
"Clackamas, OR",2011,379692,Number of persons,0
"Clackamas, OR",2012,383253,Number of persons,0
"Clackamas, OR",2013,387712,Number of persons,0
"Clackamas, OR",2014,393735,Number of persons,0
"Clackamas, OR",2015,400097,Number of persons,0
"Clatsop, OR",2004,35912,Number of persons,0
"Clatsop, OR",2005,36282,Number of persons,0
"Clatsop, OR",2006,36603,Number of persons,0
"Clatsop, OR",2007,36818,Number of persons,0
"Clatsop, OR",2008,36825,Number of persons,0
"Clatsop, OR",2009,36972,Number of persons,0
"Clatsop, OR",2010,37112,Number of persons,0
"Clatsop, OR",2011,37314,Number of persons,0
"Clatsop, OR",2012,37568,Number of persons,0
"Clatsop, OR",2013,37334,Number of persons,0
"Clatsop, OR",2014,37743,Number of persons,0
"Clatsop, OR",2015,38163,Number of persons,0
"Columbia, OR",2004,46192,Number of persons,0
"Columbia, OR",2005,46955,Number of persons,0
"Columbia, OR",2006,48184,Number of persons,0
"Columbia, OR",2007,48898,Number of persons,0
"Columbia, OR",2008,49209,Number of persons,0
"Columbia, OR",2009,49394,Number of persons,0
"Columbia, OR",2010,49347,Number of persons,0
"Columbia, OR",2011,49379,Number of persons,0
"Columbia, OR",2012,49168,Number of persons,0
"Columbia, OR",2013,49196,Number of persons,0
"Columbia, OR",2014,49415,Number of persons,0
"Columbia, OR",2015,49549,Number of persons,0
"Coos, OR",2004,63208,Number of persons,0
"Coos, OR",2005,63843,Number of persons,0
"Coos, OR",2006,63844,Number of persons,0
"Coos, OR",2007,63420,Number of persons,0
"Coos, OR",2008,63226,Number of persons,0
"Coos, OR",2009,63079,Number of persons,0
"Coos, OR",2010,63014,Number of persons,0
"Coos, OR",2011,62808,Number of persons,0
"Coos, OR",2012,62731,Number of persons,0
"Coos, OR",2013,62459,Number of persons,0
"Coos, OR",2014,62469,Number of persons,0
"Coos, OR",2015,62778,Number of persons,0
"Crook, OR",2004,20643,Number of persons,0
"Crook, OR",2005,21019,Number of persons,0
"Crook, OR",2006,21673,Number of persons,0
"Crook, OR",2007,21818,Number of persons,0
"Crook, OR",2008,21811,Number of persons,0
"Crook, OR",2009,21410,Number of persons,0
"Crook, OR",2010,20878,Number of persons,0
"Crook, OR",2011,20621,Number of persons,0
"Crook, OR",2012,20576,Number of persons,0
"Crook, OR",2013,20653,Number of persons,0
"Crook, OR",2014,20901,Number of persons,0
"Crook, OR",2015,21384,Number of persons,0
"Curry, OR",2004,22473,Number of persons,0
"Curry, OR",2005,22750,Number of persons,0
"Curry, OR",2006,22626,Number of persons,0
"Curry, OR",2007,22447,Number of persons,0
"Curry, OR",2008,22305,Number of persons,0
"Curry, OR",2009,22341,Number of persons,0
"Curry, OR",2010,22383,Number of persons,0
"Curry, OR",2011,22519,Number of persons,0
"Curry, OR",2012,22312,Number of persons,0
"Curry, OR",2013,22311,Number of persons,0
"Curry, OR",2014,22243,Number of persons,0
"Curry, OR",2015,22424,Number of persons,0
"Deschutes, OR",2004,133756,Number of persons,0
"Deschutes, OR",2005,140567,Number of persons,0
"Deschutes, OR",2006,148149,Number of persons,0
"Deschutes, OR",2007,152633,Number of persons,0
"Deschutes, OR",2008,156820,Number of persons,0
"Deschutes, OR",2009,157345,Number of persons,0
"Deschutes, OR",2010,157697,Number of persons,0
"Deschutes, OR",2011,159445,Number of persons,0
"Deschutes, OR",2012,160974,Number of persons,0
"Deschutes, OR",2013,164745,Number of persons,0
"Deschutes, OR",2014,168775,Number of persons,0
"Deschutes, OR",2015,173308,Number of persons,0
"Douglas, OR",2013,106600,Number of persons,0
"Douglas, OR",2014,106711,Number of persons,0
"Douglas, OR",2015,107188,Number of persons,0
"Douglas, OR",2004,103965,Number of persons,0
"Douglas, OR",2005,105285,Number of persons,0
"Douglas, OR",2006,106658,Number of persons,0
"Douglas, OR",2007,107057,Number of persons,0
"Douglas, OR",2008,107316,Number of persons,0
"Douglas, OR",2009,107378,Number of persons,0
"Douglas, OR",2010,107633,Number of persons,0
"Douglas, OR",2011,107239,Number of persons,0
"Douglas, OR",2012,106923,Number of persons,0
"Gilliam, OR",2004,1860,Number of persons,0
"Gilliam, OR",2005,1863,Number of persons,0
"Gilliam, OR",2006,1834,Number of persons,0
"Gilliam, OR",2007,1816,Number of persons,0
"Gilliam, OR",2008,1886,Number of persons,0
"Gilliam, OR",2009,1856,Number of persons,0
"Gilliam, OR",2010,1881,Number of persons,0
"Gilliam, OR",2011,1955,Number of persons,0
"Gilliam, OR",2012,1958,Number of persons,0
"Gilliam, OR",2013,1953,Number of persons,0
"Gilliam, OR",2014,1943,Number of persons,0
"Gilliam, OR",2015,1886,Number of persons,0
"Grant, OR",2004,7415,Number of persons,0
"Grant, OR",2005,7389,Number of persons,0
"Grant, OR",2006,7373,Number of persons,0
"Grant, OR",2007,7267,Number of persons,0
"Grant, OR",2008,7303,Number of persons,0
"Grant, OR",2009,7343,Number of persons,0
"Grant, OR",2010,7466,Number of persons,0
"Grant, OR",2011,7414,Number of persons,0
"Grant, OR",2012,7335,Number of persons,0
"Grant, OR",2013,7285,Number of persons,0
"Grant, OR",2014,7208,Number of persons,0
"Grant, OR",2015,7231,Number of persons,0
"Harney, OR",2004,7312,Number of persons,0
"Harney, OR",2005,7211,Number of persons,0
"Harney, OR",2006,7286,Number of persons,0
"Harney, OR",2007,7327,Number of persons,0
"Harney, OR",2008,7375,Number of persons,0
"Harney, OR",2009,7432,Number of persons,0
"Harney, OR",2010,7406,Number of persons,0
"Harney, OR",2011,7377,Number of persons,0
"Harney, OR",2012,7281,Number of persons,0
"Harney, OR",2013,7203,Number of persons,0
"Harney, OR",2014,7180,Number of persons,0
"Harney, OR",2015,7212,Number of persons,0
"Hood River, OR",2004,20835,Number of persons,0
"Hood River, OR",2005,21022,Number of persons,0
"Hood River, OR",2006,21200,Number of persons,0
"Hood River, OR",2007,21276,Number of persons,0
"Hood River, OR",2008,21589,Number of persons,0
"Hood River, OR",2009,22015,Number of persons,0
"Hood River, OR",2010,22462,Number of persons,0
"Hood River, OR",2011,22515,Number of persons,0
"Hood River, OR",2012,22683,Number of persons,0
"Hood River, OR",2013,22775,Number of persons,0
"Hood River, OR",2014,22934,Number of persons,0
"Hood River, OR",2015,23255,Number of persons,0
"Jackson, OR",2004,192185,Number of persons,0
"Jackson, OR",2005,194701,Number of persons,0
"Jackson, OR",2006,196858,Number of persons,0
"Jackson, OR",2007,199152,Number of persons,0
"Jackson, OR",2008,201162,Number of persons,0
"Jackson, OR",2009,202301,Number of persons,0
"Jackson, OR",2010,203390,Number of persons,0
"Jackson, OR",2011,204966,Number of persons,0
"Jackson, OR",2012,206244,Number of persons,0
"Jackson, OR",2013,207758,Number of persons,0
"Jackson, OR",2014,209941,Number of persons,0
"Jackson, OR",2015,212327,Number of persons,0
"Jefferson, OR",2004,20339,Number of persons,0
"Jefferson, OR",2015,22381,Number of persons,0
"Jefferson, OR",2014,22072,Number of persons,0
"Jefferson, OR",2013,21773,Number of persons,0
"Jefferson, OR",2012,21768,Number of persons,0
"Jefferson, OR",2011,21715,Number of persons,0
"Jefferson, OR",2010,21655,Number of persons,0
"Jefferson, OR",2009,21730,Number of persons,0
"Jefferson, OR",2008,21885,Number of persons,0
"Jefferson, OR",2007,21861,Number of persons,0
"Jefferson, OR",2006,21113,Number of persons,0
"Jefferson, OR",2005,20622,Number of persons,0
"Josephine, OR",2004,79729,Number of persons,0
"Josephine, OR",2005,80660,Number of persons,0
"Josephine, OR",2006,81601,Number of persons,0
"Josephine, OR",2007,81746,Number of persons,0
"Josephine, OR",2008,82389,Number of persons,0
"Josephine, OR",2009,82315,Number of persons,0
"Josephine, OR",2010,82880,Number of persons,0
"Josephine, OR",2011,82726,Number of persons,0
"Josephine, OR",2012,82796,Number of persons,0
"Josephine, OR",2013,83186,Number of persons,0
"Josephine, OR",2014,83449,Number of persons,0
"Josephine, OR",2015,84626,Number of persons,0
"Klamath, OR",2004,64841,Number of persons,0
"Klamath, OR",2005,65553,Number of persons,0
"Klamath, OR",2006,66294,Number of persons,0
"Klamath, OR",2007,66767,Number of persons,0
"Klamath, OR",2008,66732,Number of persons,0
"Klamath, OR",2009,66460,Number of persons,0
"Klamath, OR",2010,66341,Number of persons,0
"Klamath, OR",2011,66409,Number of persons,0
"Klamath, OR",2012,66093,Number of persons,0
"Klamath, OR",2013,65946,Number of persons,0
"Klamath, OR",2014,65628,Number of persons,0
"Klamath, OR",2015,66111,Number of persons,0
"Lake, OR",2004,7576,Number of persons,0
"Lake, OR",2005,7558,Number of persons,0
"Lake, OR",2006,7796,Number of persons,0
"Lake, OR",2007,7880,Number of persons,0
"Lake, OR",2008,7961,Number of persons,0
"Lake, OR",2009,7901,Number of persons,0
"Lake, OR",2010,7880,Number of persons,0
"Lake, OR",2011,7932,Number of persons,0
"Lake, OR",2012,7832,Number of persons,0
"Lake, OR",2013,7861,Number of persons,0
"Lake, OR",2014,7908,Number of persons,0
"Lake, OR",2015,7888,Number of persons,0
"Lane, OR",2004,332327,Number of persons,0
"Lane, OR",2005,335831,Number of persons,0
"Lane, OR",2006,339926,Number of persons,0
"Lane, OR",2007,344844,Number of persons,0
"Lane, OR",2008,348176,Number of persons,0
"Lane, OR",2009,350850,Number of persons,0
"Lane, OR",2010,351945,Number of persons,0
"Lane, OR",2011,354104,Number of persons,0
"Lane, OR",2012,355191,Number of persons,0
"Lane, OR",2013,355618,Number of persons,0
"Lane, OR",2014,358230,Number of persons,0
"Lane, OR",2015,362208,Number of persons,0
"Lincoln, OR",2004,44877,Number of persons,0
"Lincoln, OR",2005,45347,Number of persons,0
"Lincoln, OR",2006,45529,Number of persons,0
"Lincoln, OR",2007,45798,Number of persons,0
"Lincoln, OR",2008,45915,Number of persons,0
"Lincoln, OR",2009,45989,Number of persons,0
"Lincoln, OR",2010,45995,Number of persons,0
"Lincoln, OR",2011,45864,Number of persons,0
"Lincoln, OR",2012,46156,Number of persons,0
"Lincoln, OR",2013,46316,Number of persons,0
"Lincoln, OR",2014,46338,Number of persons,0
"Lincoln, OR",2015,46990,Number of persons,0
"Linn, OR",2004,106799,Number of persons,0
"Linn, OR",2005,108132,Number of persons,0
"Linn, OR",2006,110764,Number of persons,0
"Linn, OR",2007,112932,Number of persons,0
"Linn, OR",2008,114967,Number of persons,0
"Linn, OR",2009,116001,Number of persons,0
"Linn, OR",2010,116840,Number of persons,0
"Linn, OR",2011,117938,Number of persons,0
"Linn, OR",2012,117865,Number of persons,0
"Linn, OR",2013,117822,Number of persons,0
"Linn, OR",2014,118285,Number of persons,0
"Linn, OR",2015,119295,Number of persons,0
"Malheur, OR",2004,31250,Number of persons,0
"Malheur, OR",2005,31273,Number of persons,0
"Malheur, OR",2006,31303,Number of persons,0
"Malheur, OR",2007,31434,Number of persons,0
"Malheur, OR",2008,31311,Number of persons,0
"Malheur, OR",2009,31265,Number of persons,0
"Malheur, OR",2010,31364,Number of persons,0
"Malheur, OR",2011,31038,Number of persons,0
"Malheur, OR",2012,30889,Number of persons,0
"Malheur, OR",2013,30835,Number of persons,0
"Malheur, OR",2014,30604,Number of persons,0
"Malheur, OR",2015,30537,Number of persons,0
"Marion, OR",2005,299461,Number of persons,0
"Marion, OR",2004,297139,Number of persons,0
"Marion, OR",2015,327630,Number of persons,0
"Marion, OR",2014,323291,Number of persons,0
"Marion, OR",2013,320593,Number of persons,0
"Marion, OR",2012,319244,Number of persons,0
"Marion, OR",2011,317710,Number of persons,0
"Marion, OR",2010,315880,Number of persons,0
"Marion, OR",2009,313389,Number of persons,0
"Marion, OR",2008,309729,Number of persons,0
"Marion, OR",2007,306964,Number of persons,0
"Marion, OR",2006,303290,Number of persons,0
"Morrow, OR",2004,11275,Number of persons,0
"Morrow, OR",2005,11162,Number of persons,0
"Morrow, OR",2006,11203,Number of persons,0
"Morrow, OR",2007,11048,Number of persons,0
"Morrow, OR",2008,11002,Number of persons,0
"Morrow, OR",2009,11102,Number of persons,0
"Morrow, OR",2010,11218,Number of persons,0
"Morrow, OR",2011,11282,Number of persons,0
"Morrow, OR",2012,11327,Number of persons,0
"Morrow, OR",2013,11343,Number of persons,0
"Morrow, OR",2014,11285,Number of persons,0
"Morrow, OR",2015,11366,Number of persons,0
"Multnomah, OR",2004,672526,Number of persons,0
"Multnomah, OR",2005,674862,Number of persons,0
"Multnomah, OR",2006,683767,Number of persons,0
"Multnomah, OR",2007,697799,Number of persons,0
